0.021836221	-1.3692198	-1.0399675	-0.3425279	0.18154243	-0.33757934	-0.03195852	2.2455812	-0.34344122	-0.53663903	-0.36761278	0.9765053	-0.9757135	-0.6902292	-0.0764133	0.84536386	-1.6857533	0.7918303	0.17904025	-0.15345362	1.198942	0.3611896	0.08861932	0.45906422	-0.52067465	0.16985935	2.1604218	2.0058057	0.6732198	-0.050617278	0.07267481	-0.42161596	0.039367005	0.22434619	0.47892725	-0.054159462	0.44926414	-1.5040131	0.8684654	0.4544428	-0.74841404	-2.1793463	-0.26304382	0.22195661	0.68719006	0.37651318	-0.53032064	0.15924627	-0.34091893	-0.5633311
-0.25009716	-1.6444952	-1.4263498	-0.3376666	0.7011073	-0.73360705	0.41188604	1.9523563	-0.4737649	-0.39884108	-0.32453763	0.45022517	-1.4529766	-1.279153	0.2931583	0.6945783	-2.1120243	1.3775926	-0.058000326	-0.38232726	1.8372142	0.34179482	0.17323044	1.21563	-1.4299049	0.25094396	0.85590917	2.7783642	-0.07758665	0.08866358	0.2769726	-0.038618863	-1.1066756	0.9507326	-0.011091448	-0.3146121	0.05766657	-1.4685533	2.187515	0.9142102	-1.1389053	-1.4208181	-0.37472785	0.27861094	0.35507944	0.1263726	-1.1108711	-0.31234986	0.3961132	-0.68453777
0.078875065	-1.9759065	-1.4205323	-0.9473985	0.5666933	-2.008151	0.31603053	0.88971734	-0.8427892	0.6449261	-0.44948584	0.45925117	-1.4786334	-1.483686	0.38832626	0.61308193	-1.8939743	1.2691243	-0.077058874	-0.09574711	2.1113396	1.4017732	-0.51964533	1.2869083	-1.1510413	0.34254706	0.4048499	1.1737959	0.38927686	-0.025662273	1.2992444	0.36979988	-1.3096852	2.0703359	-0.22139573	0.8712184	-1.215976	-1.8758066	1.5187085	2.0710058	-0.96805394	0.09415251	0.17012581	-0.7726223	0.39807883	0.08255938	-1.098067	-0.53722644	0.35387406	-0.92030287
-0.23286304	-0.49201307	-0.6805455	0.3250986	0.92701805	-0.61923784	-0.046090618	0.66578865	-1.2589258	0.9817293	0.3821336	0.7548517	-0.6868631	-0.86195767	-0.92872924	0.6695734	-0.6231321	1.0890762	-0.09250584	0.06664878	1.2297814	0.6119218	-0.38055447	0.10635683	-0.6332209	0.42999652	0.13286084	0.8156599	0.77235353	-0.1542874	0.6979455	0.7957701	-0.42569765	1.1772107	-1.7482231	-0.16848809	-0.04672113	-0.23210402	0.2162649	1.7406824	-0.8550298	-0.35397092	1.0646021	-0.2908855	0.57878655	0.016946085	-0.9515755	-0.4451509	0.40294674	-0.9714026
-0.049967468	-2.107531	-1.6331693	-0.07689899	0.2867527	-0.7856126	-0.077142894	2.917573	-0.3217115	0.19564229	-0.57515216	0.7289507	-1.5721259	-0.78545344	-0.085184574	0.66753054	-1.9961392	1.1386377	0.5040177	-0.017407566	2.1544228	0.39527246	-0.26228213	1.1100237	-0.5709019	0.31247503	1.5774655	2.5183637	0.31739676	-0.04512036	0.17902106	0.03659177	-0.65058124	0.63481295	0.5772829	-0.20435166	0.12056181	-1.9675391	1.2823536	1.0782304	-0.7265556	-1.8140867	-0.2545902	0.040275097	0.8383019	0.04055059	-1.0223948	0.42035353	-0.07086573	-0.6741783
0.054185152	-2.124825	-1.4632077	-1.1966587	0.8721713	-1.9570687	0.43858716	1.1063881	-1.0620315	1.216894	-0.002752483	0.2481705	-1.4339298	-1.6537075	0.23261854	1.0340903	-1.6952012	1.4821756	0.39557058	-0.003319621	2.1654606	1.258799	-0.126322	0.6109442	-1.6871238	-0.3606032	0.39596295	1.3604343	0.33488846	-0.5127586	0.69403094	0.4817152	-1.22244	1.8739197	-0.29410166	0.83399826	-0.72109246	-1.905756	1.523003	1.8481573	-1.0668708	-0.25049517	0.6228331	0.04411739	0.3485453	-0.21764961	-1.5321212	-0.20488021	0.811466	-1.0461628
0.040071726	-1.8115025	-1.8011239	-0.62332046	0.53458494	-1.2086909	0.16266358	2.1635296	-0.41692275	0.35162088	-0.8126429	0.4594604	-1.5473058	-1.5693872	0.33771676	0.90325654	-2.5053177	1.5331594	0.52471733	-0.116814315	1.9923353	0.934597	-0.43071672	0.69344246	-1.1891164	-0.27758193	0.78527355	2.7395818	0.2905568	-0.15225548	0.24382782	-0.15690073	-0.8078589	1.2653215	0.31590685	0.33338717	-0.24021354	-1.8763325	1.5581334	1.483006	-0.7680215	-1.5399837	0.07173395	-0.036080778	0.60062325	0.32035497	-1.3290842	0.23360509	0.15648687	-0.8739601
0.13088387	-2.038551	-1.6554303	-0.5810476	0.6735099	-1.8738048	0.22660363	2.1044767	-0.7245778	0.5667837	-0.7109856	-0.37851095	-1.6353068	-1.5843325	0.29343355	1.0115993	-2.350812	1.037412	0.14085746	0.13677394	2.0229557	1.3263425	0.016807497	-0.9388735	-1.5988739	-0.0031405091	0.7498199	2.2250743	0.103039384	-0.34968793	0.5687697	-0.061205328	-0.7355351	1.4086509	0.4367334	0.64992046	-0.10655619	-2.0936375	1.5659852	1.6420472	-1.1546704	-1.4331629	-0.09424311	0.37607795	-0.25227213	0.29253468	-1.0396488	0.5689101	0.15574719	-0.7873516
0.6042189	-1.0592347	-0.22358745	-0.27315456	1.4583024	-1.4159479	-0.5731891	0.5521696	-2.4547358	0.18082494	-0.15313298	-0.5404179	-0.91771686	-2.5822175	-1.5987387	0.2643066	-0.18034038	0.081523895	-0.1690354	0.0044220686	-0.16346681	2.0950508	0.6320405	-2.4359398	-1.6413637	-0.5613779	-0.46406764	-0.37021476	-2.5870051	-0.17448689	0.7104143	0.31830978	-1.7281389	1.8625894	0.43145567	-0.23998746	-0.25645107	-0.1227359	0.91473013	1.7762773	-0.39428905	-0.4181281	0.6067601	-1.0073719	-1.4601729	0.23730285	-1.959685	-0.6552012	1.1578747	-1.6682379
-0.049285352	-1.9035842	-1.1146308	-0.39121842	0.52032506	-0.07523401	0.24824947	2.6173635	-0.5814448	-0.7222121	0.057642996	0.7455381	-1.606632	-0.751899	-0.20496854	1.0174468	-1.6845837	1.2707642	0.25834358	-0.06441468	1.3231506	0.13707565	-0.27612802	1.2219543	-0.3139286	0.278399	2.2487905	2.7617302	0.4286707	-0.020311952	-0.02449274	-0.2421382	-0.46327356	0.2730093	0.40699175	-0.32160205	0.60414064	-1.7023569	1.4102793	0.5133298	-1.2496107	-2.0887012	-0.17389739	0.13210803	0.60492504	0.47817802	-0.75653565	0.13580048	0.06993419	-0.8709634
0.070503294	-1.6457218	-1.5900875	0.20843777	0.95031756	-0.9239098	-0.054451942	2.3311203	-0.7565345	-0.11963081	-0.14724338	-0.35426337	-1.2941297	-1.6829538	-0.27029735	1.1673263	-2.013002	0.9948611	0.10999009	0.18760017	1.3128915	0.8635315	-0.05002013	-1.164878	-1.624479	0.024103045	0.48666465	2.366459	-0.12255418	0.3260767	-0.30332732	-0.28342396	-0.6739918	0.91626036	-0.12121831	-0.10190119	0.5148403	-1.7099929	1.659277	1.7389911	-1.5341568	-1.9376287	-0.8152205	0.22668362	0.00043344498	-0.4372057	-0.995593	0.41578898	0.30983603	-0.907986
1.1967402	-1.0224315	-0.20686388	-0.47767395	-0.97472775	-0.70846623	-0.09473533	-0.36344862	0.48868495	0.17662112	0.059202105	1.7962892	-0.11090386	-0.28142768	-0.1399174	0.04991004	-0.16331588	0.8652202	-0.25524747	2.2972603	1.1373562	0.022557318	-0.23873217	0.7201363	0.11969167	-0.35356265	0.18573502	0.12656552	-0.30812836	-1.25198	1.5108229	-0.7028949	-0.08803773	0.3964095	-0.27144894	0.55501425	1.0732731	-0.28751585	0.41981807	0.27909037	-0.047221094	0.816572	0.9436972	-1.0119054	1.6131337	0.49999076	0.44202483	-1.0846848	-0.61427575	-0.14226645
-0.119700044	-1.2207029	-0.9392755	0.475427	0.65835845	-1.5421011	-0.49985582	1.2050376	-0.7732363	0.7357321	0.43553087	0.3877314	-1.2026572	-1.3745012	-0.7715547	1.2163104	-0.8597492	0.8342547	0.023727506	-0.21431935	1.4566408	1.3088902	-0.071255594	0.77975196	-1.2923222	-0.39571023	-0.11886644	0.73949134	0.21707964	-0.22927934	0.7801869	0.63388497	-0.9293076	1.4218807	-1.4380181	-0.37148866	-0.12293023	-1.2714825	1.579333	1.2654313	-1.1348038	-0.23200175	0.22953129	-0.31181848	1.3628637	0.23332325	-1.0121636	-0.80770874	0.88357896	-1.3059746
-0.3771723	-0.24457419	0.10533078	0.4486453	-0.27190208	0.028138608	-0.35661602	0.7113584	0.3062902	0.758948	-0.6760422	0.02289597	-0.3069114	-0.3796441	-2.272446	-0.6053995	-0.66161263	-0.4141702	0.1673367	-1.0783205	0.37850553	0.117740415	-0.4213835	-0.20165487	0.020484746	0.029318912	-0.3765682	0.14784569	1.4918396	-0.12611005	0.18107611	0.31528604	0.4527123	0.3458026	-1.0280633	0.5644147	-0.1544332	-0.28865868	0.6271126	0.2455828	-0.23891291	-0.62494016	-0.07045002	-0.09479417	0.4820981	0.7166903	-0.27963805	-0.2715177	-0.40564618	0.19452858
-0.32627445	0.4205346	-0.6754624	-0.7033518	0.7366431	0.32459813	-1.9262501	-0.46030042	-0.8921666	0.99752736	0.7225132	-1.0255764	-0.23566121	0.57143986	-0.039150342	1.2041973	0.20147172	0.096877456	0.7999808	-0.07019827	-0.69941825	0.8655311	-0.04351762	-0.13437647	-0.15407363	0.05288502	0.27705586	-0.12899956	-0.33655718	1.2047281	0.25067422	-1.2943532	-1.0952232	1.7412719	0.83430743	0.62788165	0.92319643	0.84081984	-0.31572104	0.8557495	-0.2591103	0.015192604	-1.4692826	0.18578379	0.8653991	1.0895087	-0.34984553	-1.1647842	1.8553813	-0.23103297
0.026507854	-2.2822428	-1.7934501	-0.40348053	0.48094273	-1.83325	0.18005419	1.741216	-0.53539443	0.42860073	-0.31675023	0.2661512	-1.6368455	-1.6775603	0.26883364	0.80170393	-2.31132	1.5363598	0.57533574	-0.09993595	2.1336482	1.2556374	0.08632523	0.7209931	-1.3416512	-0.48396376	0.43196493	2.0718393	0.23430622	-0.16264313	0.6848642	-0.082911044	-1.2381341	1.6703855	0.07803943	0.2600685	-0.59923285	-2.1327336	1.8421264	1.9288816	-1.1893202	-1.0139711	-0.2602055	0.06542313	0.32714498	0.34425068	-1.4728649	0.32684445	0.59961385	-0.6121006
-0.061864674	-1.5692992	-1.3253286	0.5478829	1.0285659	-1.8815498	-0.28870744	1.6299751	-1.1286107	0.87899137	0.24535644	-0.58469886	-1.8256149	-1.8288031	-0.6007913	1.296687	-1.4661955	1.1013387	0.22630382	0.020611167	1.7420533	1.7887845	0.10586229	-1.4395746	-1.7397634	-0.09656927	0.21517086	1.5371153	0.12154925	0.043257535	0.34357956	0.31936947	-1.1010092	1.2454121	-1.3372314	-0.350899	-0.014228165	-1.3289976	1.3715607	1.4332433	-1.5725836	-1.0227495	0.16612238	0.057839334	0.17593658	0.4138416	-1.2390906	-0.36431885	0.838359	-1.3486128
